id,flag,gdr_cd,age,mrg_situ_cd,acdm_deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U931C06,0,F,71,B,Z,0,0,0,1,0,0,0,0,-1,1,7,8,1,6,2,2,0,1,0,0,0,0,0,0,0,20,0,1,7,1,2,1145,1028,40
U6F7FBF,1,F,31,B,31,0,0,0,1,1,0,0,0,1118,0,-1,-1,1,2,2,4,0,0,0,0,0,0,0,0,0,20,0,0,3,1,1,1146,524,10
UFCBE21,0,M,26,A,30,0,0,1,1,1,1,0,0,-1,1,1,3,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,4,6,1,2,508,313,20
U588CB8,0,F,26,A,G,0,0,0,1,1,1,0,0,1111,0,-1,-1,1,1,1,5,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,1149,1118,10
U31D019,0,F,27,A,Z,0,0,0,1,1,0,0,1,1118,0,-1,-1,1,4,2,3,4,0,0,0,0,0,0,0,0,10,1,1,3,1,1,1153,980,20
UE27EDF,0,M,27,A,31,0,0,0,1,1,0,0,0,1151,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,2,4,1,1,191,1411,10
UD118A2,0,F,34,A,C,2,0,1,1,1,0,0,1,1147,1,2,2,2,5,-1,2,8,0,1,0,0,0,0,0,0,20,1,5,7,1,3,1180,555,40
UDE7DC2,0,M,28,O,30,0,0,0,1,1,1,0,1,1179,0,-1,-1,5,4,2,3,5,0,0,0,0,0,0,0,0,10,1,3,2,1,1,1182,1172,20
UF68F38,1,M,28,A,G,0,1,1,1,1,0,0,0,-1,0,-1,-1,7,1,1,4,0,0,0,0,0,0,0,0,0,20,1,2,4,1,2,1193,766,10
U6C1623,0,F,26,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,1,3,0,0,0,0,0,0,0,0,0,10,1,5,7,1,2,1195,1179,10
U149858,0,F,22,A,G,0,0,0,1,1,0,0,0,1176,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,2,2,1,1198,968,10
U8F7B52,0,F,37,B,G,0,0,0,0,1,1,0,0,928,0,-1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,2,2,1,1,1211,630,10
U633252,0,M,25,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,4,0,0,0,0,0,0,0,0,0,20,1,1,1,1,1,1220,88,10
U2864D4,0,F,23,A,G,0,0,0,1,1,0,0,0,1141,0,-1,-1,1,1,2,3,0,0,0,0,0,0,0,0,0,10,1,3,6,1,1,1231,1126,10
U0736E3,0,M,39,A,30,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,2,5,0,1,-1,4199,0
UFD1742,0,F,34,B,30,0,0,1,1,1,1,0,0,-1,1,3,3,1,1,4,3,0,0,0,0,0,0,0,0,0,10,1,2,6,1,1,1250,2231,20
UBB23E0,1,M,29,A,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,5,3,-1,3,0,0,0,0,0,0,0,0,0,20,1,3,7,1,2,1252,1879,20
U6AED25,0,F,27,A,30,0,0,0,1,1,1,0,0,-1,1,2,3,1,5,-1,3,0,0,0,0,0,0,0,0,0,10,1,0,3,2,2,1264,815,40
UD9C51D,0,F,29,A,30,0,0,0,1,1,0,0,0,1088,0,-1,-1,6,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,1,3,1,2,1265,1326,20
UC1ECF0,0,F,30,A,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,5,6,3,0,0,0,0,0,0,0,0,0,20,1,4,6,1,2,1271,314,20
U911579,0,F,27,A,30,0,0,0,1,1,0,0,0,1203,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,10,1,5,6,1,1,1272,970,10
UDD14A3,0,M,29,B,Z,0,0,0,1,1,0,0,0,-1,1,3,3,1,1,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,2,1,1,20,16,10
U1A1866,0,M,28,A,C,0,0,0,1,1,1,0,0,1190,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,1283,1171,10
U568D53,1,F,70,B,G,4,0,1,1,1,0,0,0,-1,0,-1,-1,1,3,6,4,0,0,0,0,0,0,0,0,0,20,0,1,4,1,1,1296,5629,10
UE2F66D,0,F,38,A,30,0,0,0,1,1,1,0,0,-1,0,-1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,20,1,4,7,1,2,1299,4778,10
U536E4F,0,F,28,A,31,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,10,1,4,3,2,1,1304,1694,20
UEA63E5,0,M,27,A,31,0,0,0,1,1,1,0,0,661,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,0,2,3,1,1,697,602,10
U96E7FF,0,F,30,A,30,0,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,1,4,1,1,1311,2351,20
U77CA72,0,M,25,A,30,0,0,0,1,1,0,0,0,1190,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,2,2,1,1,1317,383,10
UC9ABFF,0,F,31,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,1,4,7,2,3,1325,1685,10
UDD1013,1,F,39,A,Z,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,20,1,5,6,1,2,1331,1319,20
UF719EF,0,M,29,B,G,1,0,0,1,1,1,0,0,441,0,-1,-1,1,1,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,4,1,1,1338,1384,20
UDFA265,0,M,31,A,F,0,0,0,1,1,1,0,0,611,0,-1,-1,1,1,1,4,0,0,0,0,0,0,0,0,0,20,1,4,3,1,1,1340,744,10
UCEFC28,0,M,26,A,Z,0,0,0,1,1,1,0,1,1068,0,-1,1,1,2,2,6,4,0,0,0,0,0,0,0,0,20,0,1,4,3,3,1341,1043,20
UF84CC3,1,M,36,B,31,8,0,1,1,1,1,0,0,1165,0,-1,1,1,1,-1,4,0,0,0,0,0,1,4,0,0,20,1,5,3,5,1,1341,706,20
U1FC76D,1,M,34,B,Z,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,5,8,1,2,1343,395,20
U2F83B8,0,M,28,A,30,0,0,0,1,1,1,0,1,21,0,-1,-1,1,1,-1,5,2,0,0,0,0,0,0,0,0,20,1,3,8,1,4,1347,1777,10
U4A6D0D,1,M,34,B,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,20,1,3,1,2,2,1348,2275,10
UE1EA44,0,M,32,A,30,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,5,0,3,-1,3256,0
UA35415,0,F,25,A,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,5,5,1,1,1354,1755,10
UE33047,0,F,34,B,G,0,0,0,1,1,1,0,1,1193,0,-1,-1,1,1,2,5,3,0,0,0,0,0,0,0,0,20,1,3,2,1,1,1355,125,10
UD57CBA,0,F,31,~,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,2,3,0,0,0,0,0,0,0,0,0,10,1,4,5,1,1,1357,1356,10
U028713,0,M,27,A,Z,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,4,4,1,1,1358,1536,10
U47D06A,0,F,29,A,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,7,1,3,1364,2029,10
U390BE9,0,M,33,A,C,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,3,4,1,4,1374,2238,10
UC92327,0,F,30,A,30,0,0,0,1,1,0,0,0,990,1,1,-1,1,5,-1,3,0,0,0,0,0,0,0,0,0,20,1,1,3,2,1,1374,614,20
U5C0253,0,M,34,B,31,6,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,1,4,0,0,20,1,3,7,1,2,1377,1510,10
U25D544,1,F,28,~,C,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,3,5,1,2,1382,502,10
U59167D,1,F,38,B,C,3,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,3,5,1,2,1386,4960,10
U8B7FF9,0,F,34,B,Z,4,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,1,3,0,0,0,0,0,0,0,0,0,10,1,2,6,1,1,1402,4686,10
UD1284C,0,M,25,A,G,0,0,1,1,1,0,0,1,82,1,1,1,1,2,2,3,4,0,0,0,0,0,0,0,0,20,1,4,5,2,3,1410,1119,10
UBFD6E3,0,M,34,B,30,0,0,0,1,1,0,0,0,517,1,4,-1,4,2,-1,2,0,0,0,0,0,1,4,0,0,35,1,5,7,2,3,1416,3195,10
U0A489B,0,M,33,B,G,7,0,0,1,1,1,0,1,1084,1,1,1,1,3,2,2,5,0,0,0,0,0,0,0,0,10,0,1,7,2,1,1416,1421,20
U319B9C,0,M,29,A,31,0,0,0,1,1,0,0,1,1179,1,1,-1,1,2,2,3,4,0,12,0,0,1,4,0,0,20,1,3,7,3,2,1418,1362,10
UC5EFEC,0,M,28,A,30,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,2,4,0,0,0,0,0,0,0,0,0,10,1,3,4,1,1,1420,1384,20
UBE5578,0,M,27,A,30,0,0,0,1,1,0,0,1,1191,0,-1,-1,1,3,2,3,5,0,0,0,0,0,0,0,0,20,1,4,7,3,1,1431,1210,20
U5BE75E,0,M,29,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,0,3,1,1,1450,1405,20
U10156B,0,F,28,A,30,0,0,1,1,1,1,0,1,1176,0,-1,-1,1,2,-1,2,3,0,0,0,0,0,0,0,0,20,1,5,7,2,3,1453,1644,20
UE29807,0,M,27,A,30,0,0,0,1,1,0,0,1,542,0,-1,-1,1,1,-1,3,5,0,0,0,0,0,0,0,0,10,1,3,3,2,1,1455,811,10
UD60AA6,0,F,36,B,G,0,0,0,1,1,0,0,0,1218,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0,0,20,1,1,1,2,1,1455,46,10
U1171AE,0,M,32,O,Z,0,0,0,1,1,0,0,1,1188,1,1,-1,1,4,1,3,4,0,16,0,0,0,0,0,0,20,1,1,2,1,3,1474,923,20
U2CF537,0,M,30,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,4,3,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,4,1,2,1487,2180,10
U1D34C8,0,M,31,B,30,3,0,0,1,1,0,1,0,-1,0,-1,-1,1,2,2,4,0,0,0,0,0,1,6,0,0,20,1,1,5,3,1,1488,1329,20
UDF095F,0,M,37,B,G,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,1,1,5,0,0,0,0,0,0,0,0,0,10,0,2,3,1,2,1492,419,10
U9A747C,0,M,33,B,31,0,0,0,1,1,1,0,0,-1,1,4,5,8,7,-1,2,0,85,0,0,0,0,0,0,0,20,0,0,4,1,1,1495,1020,10
UE4AA0A,0,M,42,B,C,1,1,1,1,1,1,0,1,1190,0,-1,-1,1,4,3,2,5,0,0,0,0,0,0,0,0,20,1,5,8,1,2,1504,2119,20
UDA7CDE,0,M,55,B,31,30,0,0,1,0,0,0,0,-1,1,1,1,1,5,3,2,0,0,0,0,0,0,0,0,0,20,0,0,7,1,3,1505,1516,20
U06EA59,0,M,31,A,31,1,0,0,1,1,1,0,1,1090,0,-1,-1,1,1,-1,4,2,0,0,0,0,1,4,0,0,20,1,5,4,5,1,1512,1195,10
U5CF87A,0,F,37,A,31,2,0,0,1,1,1,0,0,1174,0,-1,-1,1,1,1,5,0,0,0,0,0,0,0,0,0,10,1,3,4,2,1,1520,3103,20
UB24C76,0,M,25,A,G,0,0,0,1,1,0,0,0,943,0,-1,-1,1,1,1,6,0,0,0,0,0,0,0,0,0,20,0,0,2,3,3,1533,116,20
U07A7C7,1,F,34,A,30,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,6,1,1,1538,3682,20
UDFC46A,0,M,30,B,31,2,0,0,1,1,0,0,1,1194,0,-1,-1,1,2,2,3,3,0,0,0,0,0,0,0,0,10,1,5,8,1,2,1544,1684,20
UF64AC5,0,M,44,B,C,4,0,0,1,0,0,0,1,776,0,-1,-1,1,3,4,3,1,0,0,0,0,0,0,0,0,20,0,0,7,1,1,1548,3044,20
UE991F6,0,F,31,A,30,3,0,0,0,1,0,0,0,1169,0,-1,-1,1,1,4,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,1559,1558,10
U801010,0,F,27,A,31,0,0,0,1,1,0,0,0,1172,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,1633,1388,10
U52C400,0,M,31,A,30,0,0,0,1,1,0,0,1,294,0,-1,-1,1,2,2,5,2,0,0,0,0,0,0,0,0,20,0,0,3,1,3,945,261,20
UB0066E,1,F,44,B,G,5,0,1,1,0,1,0,0,-1,0,-1,-1,1,1,5,4,0,0,0,0,0,0,0,0,0,10,1,4,3,1,2,1658,1503,10
UC0BA20,0,F,36,B,Z,10,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,0,0,7,1,3,1658,1673,10
UCB9333,0,F,28,A,30,0,0,0,1,1,0,0,1,1118,1,1,2,1,3,-1,4,5,0,10,0,0,0,0,0,0,20,1,5,4,2,2,1670,1480,20
U173103,0,F,33,B,31,0,0,1,1,0,1,0,1,1179,0,-1,-1,1,4,6,3,4,0,0,0,0,0,0,0,0,20,0,0,2,1,2,1707,1621,20
UDC9B30,0,F,30,A,C,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,4,1,3,1740,1740,10
UE0E7A5,0,M,27,A,Z,0,0,0,1,1,0,0,0,1147,0,-1,-1,1,2,2,4,0,0,0,0,0,0,0,0,0,20,1,1,3,2,1,1748,1062,20
U220004,0,F,31,A,31,0,1,1,1,1,0,0,0,711,0,-1,-1,7,7,-1,2,0,0,0,0,0,0,0,0,0,20,1,4,6,1,1,1749,2761,10
U309D1D,0,F,33,B,C,2,0,0,1,1,0,0,0,-1,1,3,2,1,3,3,3,0,4,0,0,0,0,0,0,0,20,1,1,5,1,2,1760,2002,10
UBCB1DB,0,F,28,A,30,0,0,0,1,1,0,0,1,1193,1,3,3,1,5,3,2,6,11,2,0,0,0,0,0,0,20,1,5,6,1,2,1765,1755,20
UFCD706,0,M,30,A,31,0,0,0,0,1,0,0,0,-1,0,-1,4,1,1,5,5,0,0,0,0,0,0,0,0,0,10,0,0,4,1,1,1768,1767,10
U9ECC8C,0,F,39,B,30,0,0,0,1,0,1,0,0,-1,1,1,2,1,3,3,4,0,0,6,0,0,1,2,0,0,20,1,3,5,1,2,1770,1711,20
U76F363,0,M,30,A,30,0,1,1,1,1,1,0,0,1144,1,4,4,1,2,-1,3,0,0,0,0,0,1,5,0,0,20,0,0,5,3,2,1779,1964,20
UB84CC2,0,M,27,A,31,0,0,0,1,1,0,0,0,843,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,4,1,1,1779,1779,10
U18E46A,0,M,26,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,6,2,1,1780,1780,10
U0A0AD1,0,F,29,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,3,5,1,1,1785,1784,10
U629F53,0,M,32,O,Z,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,5,7,2,1,1790,1790,10
UAED1CD,1,M,36,A,C,0,0,0,1,1,0,0,0,-1,0,-1,2,1,1,1,5,0,0,0,0,0,0,0,0,0,10,1,3,4,1,2,1796,3925,10
U2AD778,0,F,26,B,31,0,0,0,1,1,1,0,1,1179,1,3,1,1,3,2,5,3,0,0,0,0,0,0,0,0,10,1,1,3,1,2,643,486,10
U83729E,0,F,34,B,G,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,1801,1800,10
U29D396,0,M,28,A,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,5,2,1,1809,1808,10
U4BD2F1,0,M,35,B,C,5,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,10,0,0,8,1,1,1812,1816,10
UAC07CE,0,M,29,A,30,0,0,0,1,1,1,0,0,442,1,1,-1,1,1,-1,2,0,0,12,0,0,1,4,0,1,35,1,5,7,2,3,1814,1567,10
UB0E6E9,1,M,41,B,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,1831,1749,10
UAC6211,0,F,30,A,30,0,0,0,1,0,0,0,1,1179,0,-1,1,1,3,2,3,6,0,0,0,0,0,0,0,0,20,0,0,3,3,1,1835,98,20
U9F2A04,0,F,27,A,31,1,0,0,1,1,1,0,0,963,0,-1,-1,1,2,3,3,0,0,0,0,0,0,0,0,0,20,1,5,6,2,1,1837,1021,20
U93FB4E,0,M,30,A,30,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,3,1,1,1852,1851,10
U7CFC3E,0,F,27,A,30,2,0,0,0,1,0,0,0,-1,0,-1,3,1,0,2,6,0,0,0,0,0,0,0,0,0,20,1,3,4,1,3,1853,682,10
UC458E6,0,F,28,A,31,0,0,0,1,1,0,0,0,1172,0,-1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,20,1,2,3,1,1,1858,1819,10
UEBF94E,0,F,29,A,C,0,0,0,1,1,1,0,1,388,1,2,2,1,5,5,2,5,2,14,0,0,0,0,0,0,10,1,4,5,1,1,1866,1542,20
UEE2191,0,F,29,A,30,1,0,0,1,1,1,0,0,592,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,20,1,3,6,1,1,605,963,10
UE215FA,0,F,29,A,G,0,0,0,0,0,0,0,0,508,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,20,1,3,4,1,1,1883,1882,10
UD93FD7,0,F,54,B,30,0,0,1,1,0,0,0,0,801,1,3,2,1,7,-1,3,0,11,0,0,0,1,5,0,0,20,0,0,7,2,2,1893,2432,40
U63AB0D,0,M,31,A,30,0,0,0,1,1,1,1,0,-1,0,-1,4,1,2,2,3,0,0,0,0,0,1,6,0,0,20,1,5,7,3,1,1893,1662,10
U6DCC00,0,M,31,A,G,0,0,0,1,1,0,0,0,-1,0,-1,3,1,1,-1,3,0,0,0,0,0,0,0,0,0,10,1,5,7,1,2,1902,1624,10
U159E35,1,M,29,A,Z,3,0,0,1,1,1,0,0,-1,0,-1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,20,1,1,4,1,1,1906,1377,10
U7ED7AF,0,M,37,B,30,0,0,0,1,1,1,0,1,1179,1,4,4,1,2,-1,3,7,0,0,0,0,1,3,0,0,10,1,4,5,2,1,1911,2471,20
U0BECA4,0,M,29,A,Z,0,0,0,1,1,0,0,1,1195,0,-1,3,1,1,3,3,2,0,0,0,0,0,0,0,0,20,0,0,5,2,1,1921,118,10
UEE24F4,1,M,28,A,30,2,0,0,1,1,1,0,0,1278,1,4,4,6,4,-1,3,0,0,4,0,0,0,0,0,0,20,1,1,3,1,1,1925,1153,20
U05A9F7,0,M,30,A,G,0,0,1,1,1,0,0,0,-1,0,-1,2,1,1,2,6,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,1934,1722,10
UB59472,0,F,32,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,1934,1934,10
U44293E,0,M,34,B,31,10,0,1,1,0,1,0,0,258,1,3,2,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,4,1,2,1946,310,20
UF56BB1,0,F,30,A,31,0,0,0,1,1,0,0,1,1181,1,3,2,1,3,1,3,3,2,3,0,0,0,0,0,0,20,1,3,7,1,2,1678,1853,20
U0AC294,0,M,30,A,G,0,0,0,1,1,1,0,1,228,0,-1,2,1,2,2,2,1,0,0,0,0,0,0,0,0,20,1,5,7,1,2,1291,1956,20
U4DB89E,0,F,38,B,30,0,1,1,1,1,1,1,0,-1,0,-1,-1,1,2,3,2,0,0,0,0,0,1,8,0,2,20,1,5,8,3,2,1970,5294,20
UCFA2F5,0,M,28,A,31,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,6,1,2,1980,1979,10
U12B065,0,F,32,B,30,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,7,1,2,1980,1979,10
U256A8D,0,F,36,B,C,0,0,0,1,1,0,0,0,782,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,20,1,1,4,1,2,2014,2013,10
UDFD2D5,1,M,33,A,31,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,5,1,2,2014,2013,10
U046EFD,0,F,27,A,31,0,0,0,1,1,0,0,0,-1,0,-1,3,1,0,1,6,0,0,0,0,0,0,0,0,0,10,1,4,7,1,2,2026,2379,20
UCC3B97,0,F,33,B,G,0,0,1,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1,-1,2035,0
U3F117A,0,F,31,A,31,0,0,0,1,1,0,0,0,1179,1,2,2,6,5,3,2,0,0,8,0,0,0,0,0,0,40,1,5,7,1,5,2057,2365,20
UC5438E,0,F,28,A,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,2,2,1,1,2063,2063,10
UA66B1D,0,F,28,A,G,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,2,3,1,1,2077,2076,10
UA21235,0,M,36,A,30,0,0,0,1,1,1,0,1,1172,1,1,1,5,3,-1,2,4,0,0,0,0,1,3,0,0,20,1,5,7,4,5,2087,2315,20
UE3C696,0,M,31,A,31,2,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,0,3,1,2,2088,327,20
UF692E1,0,M,29,B,31,0,0,0,1,1,1,0,0,-1,0,-1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,35,1,4,7,2,2,2089,2088,10
U5726EC,0,F,35,B,31,4,0,0,1,1,1,0,1,787,0,-1,2,1,2,2,3,5,0,0,0,0,1,4,0,0,20,1,4,7,1,2,2099,2658,20
U3F2DF5,0,M,40,A,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,50,1,5,8,1,2,633,3134,10
U5DFA19,0,F,60,B,30,26,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,2,4,1,1,2103,5204,10
U080CCF,0,M,30,A,C,4,0,1,1,1,0,0,0,-1,0,-1,1,1,0,4,6,0,0,0,0,0,0,0,0,0,20,1,4,8,1,3,2105,2532,10
U1E2F6F,0,F,27,O,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,1,1,1,2107,2106,10
UE2B81E,0,M,32,A,30,0,0,0,1,1,0,0,0,-1,0,-1,3,1,2,1,4,0,0,0,0,0,0,0,0,0,20,0,0,3,1,1,2115,2035,10
U287CEA,0,M,26,A,31,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,7,1,1,2117,2116,10
UE17171,0,F,30,~,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,35,1,3,7,1,2,2121,2120,10
UE4EA69,0,M,32,B,31,1,0,0,1,0,1,0,0,1218,1,1,-1,1,3,7,3,0,0,13,0,0,0,0,0,0,20,1,3,6,1,1,2136,1784,10
U8C6BEB,0,M,34,A,Z,0,0,0,1,1,1,0,0,958,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,4,7,2,2,2140,5143,20
UAB0675,0,M,30,A,31,1,0,0,1,1,1,0,1,264,1,2,2,1,2,-1,2,3,0,0,0,0,0,0,0,0,10,1,5,7,1,1,2145,2144,10
U96D961,0,M,31,B,C,1,0,0,1,0,1,0,1,1182,0,-1,-1,1,3,-1,3,6,0,0,0,0,1,4,0,0,20,1,5,6,5,1,1519,4321,40
U2C8300,0,F,35,B,31,3,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,5,7,1,1,2154,2153,10
U110385,0,F,30,~,30,0,0,1,1,1,0,0,1,1214,1,3,3,1,3,2,3,5,0,15,0,0,0,0,0,0,20,1,3,6,1,3,2154,2153,20
U3BEA3A,0,M,31,A,30,0,0,0,1,1,0,0,0,1247,1,1,-1,1,2,-1,3,0,0,3,0,0,1,5,0,0,20,1,5,7,5,2,2160,2182,20
U0317F0,0,M,30,A,30,1,0,1,1,1,0,0,0,1180,1,1,-1,1,2,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,2,2,2178,1882,10
UDA7F66,0,M,27,A,G,0,0,0,1,1,0,0,0,1111,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,2182,2181,10
UE635B7,0,F,26,A,F,9,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,2187,152,10
U9EA449,0,F,35,A,C,0,0,0,1,1,0,0,0,917,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,1,7,1,1,1182,3134,10
